-7.312501833333333	112.78889183333334	21.6
-7.312964333333333	112.7897865	15.4
-7.312993333333333	112.78979266666667	15.3
-7.313024	112.78979833333334	15.2
-7.313024	112.78979833333334	15.2
-7.3130555	112.78980466666667	15.0
-7.313088	112.7898115	14.9
-7.3131216666666665	112.7898185	14.7
-7.313156333333334	112.789826	14.6
-7.313156333333334	112.789826	14.6
-7.313191833333334	112.78983383333333	14.3
-7.3132285	112.78984216666667	14.1
-7.3132285	112.78984216666667	14.1
-7.313266333333333	112.78984966666667	13.8
-7.313266333333333	112.78984966666667	13.8
-7.313305	112.78985716666666	13.7
-7.3133436666666665	112.78986383333333	13.6
-7.3133436666666665	112.78986383333333	13.6
-7.313380833333333	112.7898705	13.5
-7.313449166666667	112.789884	13.0
-7.313449166666667	112.789884	13.0
-7.313480833333333	112.78989066666666	13.0
-7.313480833333333	112.78989066666666	13.0
-7.313510166666667	112.78989716666666	12.9
-7.313536	112.7899035	12.8
-7.313558666666666	112.78990866666666	12.7
-7.313558666666666	112.78990866666666	12.7
-7.313578833333334	112.78991266666667	12.6
-7.313597	112.78991633333334	12.4
-7.313614	112.7899205	12.4
-7.313630333333333	112.789924	12.3
-7.313630333333333	112.789924	12.3
-7.313646166666667	112.7899265	12.2
-7.313646166666667	112.7899265	12.2
-7.3136615	112.789929	12.1
-7.3136615	112.789929	12.1
-7.3136765	112.78993216666667	12.0
-7.3136765	112.78993216666667	12.0
-7.313691333333334	112.78993583333333	11.9
-7.313707	112.78993883333334	11.9
-7.313722333333334	112.78994166666666	11.8
-7.313722333333334	112.78994166666666	11.8
-7.3137375	112.78994466666667	11.7
-7.3137375	112.78994466666667	11.7
-7.3137525	112.78994716666666	11.6
-7.3137525	112.78994716666666	11.6
-7.3137525	112.78994716666666	11.6
-7.313766833333333	112.789951	11.4
-7.313766833333333	112.789951	11.4
-7.313766833333333	112.789951	11.4
-7.3137815	112.78995416666666	11.3
-7.3137815	112.78995416666666	11.3
-7.313796333333333	112.78995683333333	11.2
-7.313811	112.7899605	11.2
-7.313811	112.7899605	11.2
-7.313825666666666	112.78996433333333	11.1
-7.31384	112.7899675	10.9
-7.31384	112.7899675	10.9
-7.3138545	112.789969	10.9
-7.313869	112.789971	10.7
-7.313869	112.789971	10.7
-7.313883166666667	112.78997366666667	10.6
-7.313883166666667	112.78997366666667	10.6
-7.3138975	112.78997633333333	10.5
-7.3138975	112.78997633333333	10.5
-7.313925833333333	112.78997983333333	10.5
-7.31394	112.789982	10.5
-7.31394	112.789982	10.5
-7.313954333333333	112.78998433333334	10.4
-7.313954333333333	112.78998433333334	10.4
-7.3139685	112.78998633333333	10.4
-7.3139685	112.78998633333333	10.4
-7.313982666666667	112.789989	10.5
-7.313982666666667	112.789989	10.5
-7.313997	112.78999183333333	10.4
-7.313997	112.78999183333333	10.4
-7.3140115	112.789995	10.4
-7.3140263333333335	112.789998	10.4
-7.3140263333333335	112.789998	10.4
-7.3140426666666665	112.79000133333334	10.4
-7.3140426666666665	112.79000133333334	10.4
-7.314060333333333	112.790005	10.4
-7.314060333333333	112.790005	10.4
-7.3140798333333334	112.79000933333333	10.4
-7.3140798333333334	112.79000933333333	10.4
-7.314100666666667	112.79001316666667	10.4
-7.314122833333333	112.79001766666667	10.4
-7.314122833333333	112.79001766666667	10.4
-7.314171166666666	112.79002616666666	10.4
-7.314171166666666	112.79002616666666	10.4
-7.314197166666666	112.79003066666667	10.4
-7.314224	112.79003516666667	10.4
-7.3142515	112.7900405	10.4
-7.3142515	112.7900405	10.4
-7.314279166666667	112.79004583333334	10.4
-7.314305833333333	112.79005133333334	10.3
-7.314305833333333	112.79005133333334	10.3
-7.314330666666667	112.79005633333334	10.3
-7.314330666666667	112.79005633333334	10.3
-7.314354666666667	112.790061	10.3
-7.314379	112.790066	10.3
-7.314379	112.790066	10.3
-7.314403666666666	112.79007033333333	10.3
-7.3144285	112.79007516666667	10.2
-7.314453166666667	112.7900805	10.2
-7.3144775	112.7900855	10.3
-7.3144775	112.7900855	10.3
-7.3144775	112.7900855	10.3
-7.314501833333333	112.7900905	10.2
-7.314525833333334	112.790095	10.2
-7.314549166666667	112.790099	10.2
-7.314549166666667	112.790099	10.2
-7.314572	112.79010266666667	10.1
-7.314572	112.79010266666667	10.1
-7.314572	112.79010266666667	10.1
-7.314595	112.7901065	10.0
-7.314595	112.7901065	10.0
-7.314618666666667	112.790111	9.9.
-7.314618666666667	112.790111	9.9.
-7.3146431666666665	112.7901165	9.9.
-7.3146431666666665	112.7901165	9.9.
-7.3146431666666665	112.7901165	9.9.
-7.314668666666667	112.79012166666666	9.8.
-7.314694333333334	112.79012683333333	9.8.
-7.314694333333334	112.79012683333333	9.8.
-7.314719833333333	112.79013166666667	9.7.
-7.314719833333333	112.79013166666667	9.7.
-7.314719833333333	112.79013166666667	9.7.
-7.3147455	112.7901365	9.7.
-7.3147455	112.7901365	9.7.
-7.31477	112.7901405	9.7.
-7.3147926666666665	112.790145	9.5.
-7.3147926666666665	112.790145	9.5.
-7.314815	112.7901495	9.4.
-7.314837833333334	112.79015483333333	9.4.
-7.314837833333334	112.79015483333333	9.4.
-7.314837833333334	112.79015483333333	9.4.
-7.314860666666666	112.79015916666667	9.4.
-7.314860666666666	112.79015916666667	9.4.
-7.3148835	112.790164	9.4.
-7.3148835	112.790164	9.4.
-7.3149066666666664	112.79016866666667	9.4.
-7.3149066666666664	112.79016866666667	9.4.
-7.31493	112.79017333333333	9.4.
-7.31493	112.79017333333333	9.4.
-7.314953333333333	112.79017783333333	9.4.
-7.314953333333333	112.79017783333333	9.4.
-7.3149765	112.7901825	9.3.
-7.314999666666667	112.79018666666667	9.3.
-7.314999666666667	112.79018666666667	9.3.
-7.315022666666667	112.79019116666667	9.4.
-7.315022666666667	112.79019116666667	9.4.
-7.315022666666667	112.79019116666667	9.4.
-7.315046	112.7901955	9.3.
-7.315046	112.7901955	9.3.
-7.315069666666667	112.79019983333333	9.3.
-7.315093666666667	112.790204	9.3.
-7.315093666666667	112.790204	9.3.
-7.315117666666667	112.79020766666666	9.2.
-7.315117666666667	112.79020766666666	9.2.
-7.315117666666667	112.79020766666666	9.2.
-7.315117666666667	112.79020766666666	9.2.
-7.3151415	112.79021116666667	9.3.
-7.3151415	112.79021116666667	9.3.
-7.3151415	112.79021116666667	9.3.
-7.3151655	112.79021516666667	9.3.
-7.315189666666667	112.790219	9.3.
-7.315213833333333	112.7902235	9.3.
-7.3152375	112.79022816666667	9.3.
-7.3152375	112.79022816666667	9.3.
-7.315261666666666	112.790233	9.6.
-7.315261666666666	112.790233	9.6.
-7.315285333333334	112.7902375	9.5.
-7.315309166666666	112.79024183333334	9.4.
-7.315309166666666	112.79024183333334	9.4.
-7.315334333333333	112.7902455	9.3.
-7.315334333333333	112.7902455	9.3.
-7.315360166666666	112.79025033333333	9.3.
-7.315360166666666	112.79025033333333	9.3.
-7.315411833333333	112.79026116666667	9.3.
-7.315437	112.79026566666667	9.2.
-7.315437	112.79026566666667	9.2.
-7.315462166666666	112.79027	9.2.
-7.315486333333333	112.79027416666666	9.2.
-7.315486333333333	112.79027416666666	9.2.
-7.315486333333333	112.79027416666666	9.2.
-7.3155095	112.79027766666667	9.2.
-7.3155095	112.79027766666667	9.2.
-7.3155315	112.7902815	9.3.
-7.3155315	112.7902815	9.3.
-7.3155525	112.79028516666666	9.3.
-7.3155525	112.79028516666666	9.3.
-7.315775666666666	112.790332	9.3.
-7.315775666666666	112.790332	9.3.
-7.315775666666666	112.790332	9.3.
-7.315791333333333	112.7903385	9.4.
-7.315791333333333	112.7903385	9.4.
-7.315791333333333	112.7903385	9.4.
-7.315804833333333	112.790346	9.4.
-7.315815	112.79035466666667	9.4.
-7.315815	112.79035466666667	9.4.
-7.315822333333333	112.790363	9.3.
-7.315826666666666	112.79036866666667	9.4.
-7.315826666666666	112.79036866666667	9.4.
-7.315826666666666	112.79036866666667	9.4.
-7.3158275	112.790371	9.4.
-7.3158275	112.790371	9.4.
-7.315827333333333	112.79037183333334	9.3.
-7.315827333333333	112.79037183333334	9.3.
-7.315827333333333	112.79037183333334	9.3.
-7.315826833333333	112.79037233333334	9.3.
-7.3158245	112.79037	9.3.
-7.3158245	112.79037	9.3.
-7.315819666666667	112.7903635	9.3.
-7.315819666666667	112.7903635	9.3.
-7.315813166666667	112.79035633333334	9.3.
-7.315813166666667	112.79035633333334	9.3.
-7.3158065	112.79035016666667	9.2.
-7.3158065	112.79035016666667	9.2.
-7.3158065	112.79035016666667	9.2.
-7.315797833333334	112.79034566666667	9.1.
-7.315796833333334	112.79034516666667	9.1.
-7.315797	112.790345	9.0.
-7.315797	112.790345	9.0.
-7.315801	112.79034583333333	9.0.
-7.3158115	112.79034816666666	8.9.
-7.3158115	112.79034816666666	8.9.
-7.3158285	112.79035016666667	8.8.
-7.3158285	112.79035016666667	8.8.
-7.315850166666666	112.79035183333333	8.7.
-7.315850166666666	112.79035183333333	8.7.
-7.315850166666666	112.79035183333333	8.7.
-7.315875166666666	112.79035466666667	8.7.
-7.315875166666666	112.79035466666667	8.7.
-7.315902333333334	112.79035816666666	8.7.
-7.315902333333334	112.79035816666666	8.7.
-7.315929166666667	112.790362	8.8.
-7.315929166666667	112.790362	8.8.
-7.315929166666667	112.790362	8.8.
-7.315955333333333	112.79036483333333	8.6.
-7.315955333333333	112.79036483333333	8.6.
-7.315980333333333	112.79036766666667	8.5.
-7.315980333333333	112.79036766666667	8.5.
-7.316005	112.79037083333333	8.5.
-7.3160305	112.79037416666667	8.7.
-7.3160305	112.79037416666667	8.7.
-7.316057	112.79037816666667	8.7.
-7.316057	112.79037816666667	8.7.
-7.316085	112.79038383333334	8.7.
-7.316085	112.79038383333334	8.7.
-7.316085	112.79038383333334	8.7.
-7.316112833333333	112.79039016666667	8.7.
-7.316112833333333	112.79039016666667	8.7.
-7.3161388333333335	112.79039566666667	8.8.
-7.3161388333333335	112.79039566666667	8.8.
-7.316164	112.79040116666667	8.8.
-7.316164	112.79040116666667	8.8.
-7.316188833333333	112.79040733333333	8.9.
-7.316211833333333	112.7904125	8.9.
-7.3162325	112.79041666666667	8.9.
-7.3162325	112.79041666666667	8.9.
-7.3162325	112.79041666666667	8.9.
-7.316252	112.7904205	8.8.
-7.316271	112.790425	8.5.
-7.31629	112.790432	8.3.
-7.316309	112.79044266666666	8.2.
-7.316313833333333	112.79071716666667	8.5.
-7.316313833333333	112.79071716666667	8.5.
-7.316308	112.790754	8.6.
-7.316308	112.790754	8.6.
-7.316301833333333	112.79079266666666	8.8.
-7.316294833333333	112.7908325	8.9.
-7.316294833333333	112.7908325	8.9.
-7.316287	112.79087233333334	9.0.
-7.316287	112.79087233333334	9.0.
-7.316278333333333	112.79091233333334	9.1.
-7.316268833333333	112.79095266666667	9.3.
-7.316258833333333	112.79099366666667	9.3.
-7.316249	112.791035	9.4.
-7.316249	112.791035	9.4.
-7.316239833333333	112.7910765	9.5.
-7.316239833333333	112.7910765	9.5.
-7.316222166666667	112.79115666666667	9.8.
-7.316222166666667	112.79115666666667	9.8.
-7.316214333333333	112.79119366666667	9.9.
-7.316214333333333	112.79119366666667	9.9.
-7.316214333333333	112.79119366666667	9.9.
-7.316206833333333	112.791229	10.0
-7.316206833333333	112.791229	10.0
-7.3162001666666665	112.79126233333334	10.0
-7.3162001666666665	112.79126233333334	10.0
-7.3161933333333335	112.79129533333334	10.1
-7.3161933333333335	112.79129533333334	10.1
-7.3161865	112.79132916666667	10.2
-7.3161865	112.79132916666667	10.2
-7.3161865	112.79132916666667	10.2
-7.316179333333333	112.79136333333334	10.5
-7.316172166666667	112.79139783333333	10.6
-7.316172166666667	112.79139783333333	10.6
-7.316164666666666	112.79143216666667	10.7
-7.316164666666666	112.79143216666667	10.7
-7.316164666666666	112.79143216666667	10.7
-7.316164666666666	112.79143216666667	10.7
-7.3161575	112.7914655	10.9
-7.3161575	112.7914655	10.9
-7.316151166666667	112.79149766666667	11.0
-7.316151166666667	112.79149766666667	11.0
-7.316151166666667	112.79149766666667	11.0
-7.316145	112.79152916666666	11.1
-7.316145	112.79152916666666	11.1
-7.3161385	112.79156066666667	11.2
-7.3161385	112.79156066666667	11.2
-7.316132333333333	112.791592	11.2
-7.316132333333333	112.791592	11.2
-7.316132333333333	112.791592	11.2
-7.316126	112.79162366666667	11.3
-7.316126	112.79162366666667	11.3
-7.316126	112.79162366666667	11.3
-7.31612	112.79165516666667	11.3
-7.31612	112.79165516666667	11.3
-7.31612	112.79165516666667	11.3
-7.316113166666667	112.79168683333333	11.4
-7.316113166666667	112.79168683333333	11.4
-7.316113166666667	112.79168683333333	11.4
-7.316106	112.79171866666667	11.6
-7.316106	112.79171866666667	11.6
-7.316098666666667	112.79175066666667	11.8
-7.316098666666667	112.79175066666667	11.8
-7.316092	112.79178266666666	11.9
-7.3160853333333336	112.79181466666667	12.0
-7.3160853333333336	112.79181466666667	12.0
-7.3160785	112.79184683333334	12.2
-7.3160785	112.79184683333334	12.2
-7.3160785	112.79184683333334	12.2
-7.3160785	112.79184683333334	12.2
-7.316071666666667	112.79187916666666	12.3
